Id,CustomerId,Dauer,Transaktionsvolumen,Vertriebsweg,Reklamation,Kreditrating,Geschlecht,Alter,Versicherungstyp,Versicherungssumme,Gehalt,Wechsel
2564,15672144,kurz,gering,digital,nicht vorgefallen,667,Female,38.0,6,14443204,7396317,Wechsel
3060,15599533,kurz,mittel,digital,nicht vorgefallen,569,Female,43.0,7,0,7770319,kein Wechsel
4155,15708003,durchschnittlich,gering,digital,vorgefallen,587,Male,41.0,8,8510921,155782,kein Wechsel
3637,15809320,durchschnittlich,gering,digital,vorgefallen,845,Female,52.0,0,0,3172676,Wechsel
4850,15593094,kurz,gering,digital,vorgefallen,516,Male,27.0,9,0,14268064,Wechsel
2060,15747980,durchschnittlich,mittel,digital,vorgefallen,737,Male,38.0,6,14628279,1985162,kein Wechsel
9410,15734659,lang,mittel,digital,vorgefallen,640,Female,46.0,5,1079784,15587606,Wechsel
2948,15694395,kurz,mittel,analog,vorgefallen,620,Female,29.0,1,13874024,15470061,kein Wechsel
3156,15569641,lang,gering,digital,vorgefallen,692,Female,41.0,8,13070129,5935424,Wechsel
344,15785869,kurz,mittel,digital,vorgefallen,718,Female,25.0,7,0,3038012,kein Wechsel
1064,15699598,kurz,mittel,digital,nicht vorgefallen,723,Female,20.0,4,0,14038533,kein Wechsel
1126,15593973,durchschnittlich,gering,digital,vorgefallen,663,Female,33.0,8,12252818,1962603,kein Wechsel
207,15679531,kurz,gering,digital,nicht vorgefallen,618,Male,34.0,5,13495453,15195439,kein Wechsel
1916,15812198,lang,gering,analog,vorgefallen,543,Male,48.0,1,1009005,3331072,Wechsel
9781,15650424,kurz,gering,digital,nicht vorgefallen,641,Female,48.0,3,14734143,15745861,Wechsel
1805,15607381,lang,mittel,digital,vorgefallen,769,Female,31.0,7,14891372,5381723,kein Wechsel
2863,15659175,kurz,mittel,digital,vorgefallen,755,Female,43.0,9,0,1806669,kein Wechsel
8483,15589949,durchschnittlich,gering,digital,vorgefallen,433,Male,34.0,9,15280674,1968799,kein Wechsel
5073,15800295,lang,mittel,analog,vorgefallen,644,Male,34.0,9,11274654,14123007,kein Wechsel
2217,15610337,durchschnittlich,gering,digital,vorgefallen,666,Male,35.0,2,10483249,17501512,kein Wechsel
5061,15734005,kurz,mittel,digital,vorgefallen,633,Female,42.0,1,0,5686562,kein Wechsel
8727,15567437,lang,gering,digital,nicht vorgefallen,734,Female,30.0,7,12304038,7650306,kein Wechsel
8062,15812607,lang,gering,digital,nicht vorgefallen,663,Female,46.0,6,954394,2103858,Wechsel
8363,15677336,lang,gering,digital,vorgefallen,557,Male,57.0,1,12004313,13237075,Wechsel
551,15657284,lang,gering,digital,nicht vorgefallen,674,Male,47.0,6,10690194,20792,Wechsel
3761,15759140,kurz,gering,analog,nicht vorgefallen,682,Female,64.0,10,1283067,6604083,kein Wechsel
2380,15654463,kurz,mittel,digital,vorgefallen,841,Male,34.0,4,0,14158266,kein Wechsel
6508,15700801,lang,hoch,analog,nicht vorgefallen,850,Male,42.0,6,8444568,6002134,Wechsel
1831,15738219,kurz,mittel,digital,nicht vorgefallen,632,Female,36.0,7,0,5252665,kein Wechsel
2463,15641136,kurz,mittel,analog,nicht vorgefallen,629,Male,32.0,2,0,7796544,kein Wechsel
8784,15590810,lang,gering,digital,vorgefallen,638,Female,41.0,9,14432609,7397985,Wechsel
222,15727829,kurz,mittel,digital,nicht vorgefallen,567,Male,42.0,2,0,16798461,kein Wechsel
474,15603156,kurz,mittel,digital,vorgefallen,571,Female,33.0,1,0,1027507,kein Wechsel
9100,15743075,kurz,mittel,digital,nicht vorgefallen,659,Male,35.0,6,0,5887911,kein Wechsel
1217,15696900,lang,mittel,digital,nicht vorgefallen,505,Male,29.0,3,14554156,5801995,kein Wechsel
5696,15723620,kurz,mittel,analog,nicht vorgefallen,617,Male,41.0,7,0,1449667,kein Wechsel
1765,15770101,lang,mittel,digital,nicht vorgefallen,766,Male,43.0,6,11208804,3670656,kein Wechsel
5438,15633274,kurz,gering,digital,vorgefallen,679,Male,34.0,7,16051537,12190414,kein Wechsel
4841,15668270,lang,mittel,digital,nicht vorgefallen,587,Female,44.0,5,12558417,4185224,Wechsel
8870,15789560,kurz,gering,digital,nicht vorgefallen,668,Male,42.0,8,18753479,3290041,Wechsel
311,15702919,lang,gering,digital,vorgefallen,729,Male,30.0,6,6366942,14511137,kein Wechsel
4256,15578462,durchschnittlich,gering,digital,nicht vorgefallen,596,Female,76.0,9,13420825,1345543,kein Wechsel
8562,15647292,kurz,gering,analog,vorgefallen,697,Male,63.0,7,14836802,11886208,Wechsel
2481,15764105,kurz,mittel,digital,vorgefallen,475,Female,57.0,1,0,8924899,kein Wechsel
776,15712551,lang,gering,digital,vorgefallen,622,Female,58.0,7,11692225,12041561,Wechsel
6464,15591512,lang,gering,analog,nicht vorgefallen,564,Female,33.0,2,11576151,11235021,Wechsel
7571,15768342,kurz,hoch,digital,nicht vorgefallen,718,Male,52.0,8,794753,3242132,Wechsel
5889,15708650,kurz,mittel,analog,nicht vorgefallen,727,Female,31.0,2,5219208,16038347,kein Wechsel
6782,15657809,kurz,hoch,digital,nicht vorgefallen,585,Male,55.0,10,10641557,12296098,Wechsel
4342,15772412,durchschnittlich,gering,digital,nicht vorgefallen,554,Male,30.0,6,13537012,17968905,Wechsel
846,15608968,lang,mittel,analog,vorgefallen,714,Male,21.0,6,8640252,2733059,kein Wechsel
3367,15648881,lang,gering,analog,nicht vorgefallen,581,Male,40.0,0,10101653,792635,Wechsel
3763,15773868,lang,mittel,digital,vorgefallen,653,Female,37.0,3,1257342,13462509,Wechsel
1133,15706899,kurz,mittel,digital,nicht vorgefallen,559,Male,34.0,4,0,6672198,kein Wechsel
2016,15633612,kurz,gering,digital,nicht vorgefallen,696,Male,28.0,4,17264682,11647143,kein Wechsel
2087,15687658,kurz,mittel,digital,vorgefallen,716,Female,52.0,7,6597161,146080,Wechsel
3885,15618255,lang,mittel,digital,vorgefallen,642,Female,56.0,6,10324486,14304972,Wechsel
8007,15791513,kurz,gering,digital,nicht vorgefallen,647,Male,41.0,4,13893735,10161764,Wechsel
1103,15780144,lang,mittel,digital,vorgefallen,512,Female,32.0,2,12340385,8012019,kein Wechsel
9438,15641175,lang,hoch,analog,vorgefallen,701,Male,63.0,3,12091652,14472745,Wechsel
6595,15734948,durchschnittlich,mittel,analog,vorgefallen,601,Male,24.0,7,0,14466042,kein Wechsel
9123,15679029,kurz,gering,analog,vorgefallen,718,Male,33.0,7,10287428,11784106,kein Wechsel
127,15782688,lang,gering,digital,vorgefallen,625,Male,56.0,0,14850724,4682408,Wechsel
8334,15610343,kurz,mittel,digital,nicht vorgefallen,705,Female,37.0,10,0,1393553,Wechsel
8184,15605916,kurz,gering,digital,vorgefallen,659,Female,50.0,3,0,18339912,Wechsel
775,15752137,kurz,gering,digital,nicht vorgefallen,648,Male,33.0,7,1349440,11703638,kein Wechsel
9486,15605130,kurz,gering,digital,nicht vorgefallen,753,Male,32.0,6,17772913,16164208,kein Wechsel
5823,15573628,lang,gering,digital,vorgefallen,751,Female,51.0,7,14807479,14641141,Wechsel
4831,15637428,kurz,mittel,digital,vorgefallen,660,Male,35.0,7,0,132186,kein Wechsel
8609,15774258,kurz,mittel,digital,nicht vorgefallen,678,Male,40.0,1,0,1873434,kein Wechsel
6356,15776743,kurz,mittel,digital,nicht vorgefallen,647,Male,43.0,9,0,7848839,kein Wechsel
2552,15756560,durchschnittlich,mittel,digital,vorgefallen,599,Female,46.0,7,8174284,8328221,kein Wechsel
9653,15735799,lang,gering,digital,nicht vorgefallen,527,Male,58.0,3,13731842,12614496,Wechsel
8566,15622985,kurz,gering,analog,vorgefallen,679,Female,39.0,4,0,1729393,Wechsel
5976,15807163,kurz,gering,analog,vorgefallen,537,Female,38.0,10,0,5233797,Wechsel
7197,15761733,kurz,mittel,digital,nicht vorgefallen,707,Female,42.0,10,0,15294439,kein Wechsel
2658,15815490,lang,hoch,analog,vorgefallen,670,Male,40.0,2,16494898,1770280,Wechsel
8600,15755405,kurz,gering,digital,vorgefallen,710,Male,43.0,9,12828445,3299689,Wechsel
8641,15749103,lang,gering,analog,nicht vorgefallen,604,Female,47.0,4,1189076,4777715,Wechsel
7965,15645404,kurz,mittel,digital,vorgefallen,625,Female,51.0,4,12462001,9224394,Wechsel
9838,15616367,lang,gering,analog,vorgefallen,581,Male,39.0,1,12152351,16165555,Wechsel
2676,15641994,lang,gering,digital,vorgefallen,667,Male,43.0,1,10301845,3246239,Wechsel
5960,15728917,kurz,gering,digital,vorgefallen,598,Male,48.0,6,12068253,3063552,Wechsel
940,15754084,durchschnittlich,gering,digital,nicht vorgefallen,710,Male,35.0,1,10651852,12795181,kein Wechsel
2418,15603914,kurz,gering,digital,nicht vorgefallen,614,Male,40.0,6,0,2033979,Wechsel
9662,15660611,durchschnittlich,mittel,digital,nicht vorgefallen,748,Male,39.0,3,0,12399852,kein Wechsel
862,15794916,kurz,gering,digital,nicht vorgefallen,725,Male,41.0,7,11398021,11670425,kein Wechsel
7784,15756299,kurz,gering,digital,nicht vorgefallen,741,Female,64.0,2,6931116,5923772,kein Wechsel
6172,15656822,lang,sehr hoch,digital,nicht vorgefallen,568,Male,43.0,5,8761264,1071554,Wechsel
1534,15782736,lang,gering,analog,nicht vorgefallen,573,Female,47.0,4,15252247,16403807,Wechsel
9135,15664432,durchschnittlich,gering,digital,vorgefallen,727,Female,49.0,7,9629678,19045787,Wechsel
578,15734674,kurz,gering,digital,vorgefallen,593,Female,41.0,6,0,6517066,Wechsel
2872,15671591,durchschnittlich,sehr hoch,digital,vorgefallen,439,Male,52.0,3,9619624,19887452,Wechsel
9310,15733032,durchschnittlich,mittel,digital,nicht vorgefallen,651,Male,47.0,2,0,11980864,kein Wechsel
8828,15777708,durchschnittlich,mittel,digital,vorgefallen,824,Female,38.0,3,0,19280025,kein Wechsel
2408,15754112,durchschnittlich,mittel,digital,nicht vorgefallen,653,Male,55.0,7,0,4196703,kein Wechsel
6946,15612043,kurz,gering,digital,nicht vorgefallen,418,Male,36.0,7,9014504,6915793,kein Wechsel
9482,15599211,kurz,mittel,digital,vorgefallen,707,Male,40.0,1,0,140904,Wechsel
3286,15672330,kurz,mittel,analog,nicht vorgefallen,678,Female,31.0,1,0,13044665,kein Wechsel
2163,15667554,kurz,mittel,digital,nicht vorgefallen,605,Male,35.0,6,0,4520657,kein Wechsel
8176,15800811,kurz,gering,analog,nicht vorgefallen,702,Male,40.0,3,14855674,14605629,kein Wechsel
6003,15579892,durchschnittlich,gering,digital,nicht vorgefallen,708,Male,19.0,7,11261586,449177,kein Wechsel
7661,15701738,lang,gering,digital,nicht vorgefallen,612,Male,44.0,2,11516338,9767752,Wechsel
4280,15740527,lang,gering,analog,nicht vorgefallen,766,Female,62.0,7,14272448,589323,Wechsel
3556,15651823,kurz,gering,digital,vorgefallen,590,Female,60.0,6,14775175,8820604,Wechsel
4614,15718245,kurz,mittel,digital,nicht vorgefallen,730,Male,34.0,1,0,12659201,kein Wechsel
8548,15806546,durchschnittlich,gering,digital,vorgefallen,517,Male,46.0,4,0,2237278,kein Wechsel
4654,15593976,lang,sehr hoch,analog,vorgefallen,578,Female,31.0,5,10208868,18786621,Wechsel
5372,15688973,durchschnittlich,mittel,digital,nicht vorgefallen,598,Female,39.0,5,0,8310346,kein Wechsel
75,15780961,kurz,mittel,digital,vorgefallen,735,Female,21.0,1,17871819,223880,kein Wechsel
1354,15683403,durchschnittlich,gering,analog,nicht vorgefallen,611,Male,52.0,7,0,7358518,Wechsel
1189,15791279,kurz,gering,digital,nicht vorgefallen,701,Male,40.0,5,16974264,15353755,Wechsel
4741,15605020,kurz,mittel,digital,vorgefallen,651,Male,45.0,2,16590159,2305451,Wechsel
8924,15808566,kurz,mittel,digital,nicht vorgefallen,516,Male,46.0,2,0,16912254,kein Wechsel
8475,15574830,lang,mittel,digital,vorgefallen,633,Male,58.0,2,12813742,14763533,Wechsel
4430,15654379,durchschnittlich,mittel,digital,nicht vorgefallen,588,Male,59.0,4,0,2743541,kein Wechsel
1692,15809006,kurz,mittel,analog,vorgefallen,602,Male,23.0,7,11375848,840776,kein Wechsel
6928,15804853,kurz,gering,digital,vorgefallen,781,Female,48.0,0,5709896,8564406,Wechsel
6226,15792305,lang,hoch,analog,nicht vorgefallen,762,Male,46.0,6,12357177,5701417,Wechsel
3085,15571059,kurz,gering,digital,vorgefallen,734,Female,54.0,3,0,13080554,Wechsel
3210,15733964,durchschnittlich,gering,digital,nicht vorgefallen,606,Female,53.0,1,10933006,7586001,kein Wechsel
126,15671137,kurz,gering,analog,nicht vorgefallen,549,Female,52.0,1,0,863605,Wechsel
7564,15759387,lang,gering,digital,nicht vorgefallen,598,Male,38.0,1,10148718,759591,Wechsel
1642,15683544,durchschnittlich,gering,digital,nicht vorgefallen,626,Male,62.0,3,0,6501074,kein Wechsel
3497,15588944,kurz,mittel,analog,vorgefallen,456,Female,63.0,1,16535061,14075807,Wechsel
8324,15803965,kurz,gering,digital,nicht vorgefallen,654,Male,55.0,3,8748567,329901,kein Wechsel
6941,15628950,lang,gering,digital,vorgefallen,501,Male,25.0,6,10401379,11477435,kein Wechsel
3520,15569248,kurz,mittel,digital,vorgefallen,554,Female,43.0,10,0,14962913,Wechsel
5972,15623499,lang,gering,analog,vorgefallen,548,Male,49.0,9,10843789,12702287,Wechsel
2006,15745543,kurz,mittel,digital,vorgefallen,687,Male,39.0,7,0,2684825,kein Wechsel
3658,15661903,kurz,gering,digital,vorgefallen,699,Female,43.0,3,8076403,19937858,Wechsel
1558,15618018,kurz,mittel,analog,nicht vorgefallen,571,Female,35.0,1,10478381,17851252,kein Wechsel
9669,15597739,kurz,gering,digital,vorgefallen,674,Male,37.0,3,0,1580499,kein Wechsel
2532,15658693,kurz,mittel,analog,nicht vorgefallen,827,Female,60.0,2,0,6061583,kein Wechsel
7740,15725906,durchschnittlich,gering,digital,nicht vorgefallen,665,Female,51.0,8,0,3892848,Wechsel
615,15745295,durchschnittlich,gering,digital,vorgefallen,727,Female,31.0,0,0,12175104,Wechsel
58,15623944,durchschnittlich,gering,digital,vorgefallen,511,Female,66.0,4,0,164311,Wechsel
203,15727868,kurz,mittel,digital,nicht vorgefallen,711,Female,38.0,2,12902206,1437486,Wechsel
1201,15651052,lang,gering,digital,vorgefallen,399,Male,46.0,2,12765522,13999468,Wechsel
138,15594408,durchschnittlich,gering,digital,vorgefallen,584,Female,48.0,2,2131462,7516125,Wechsel
7886,15744979,kurz,gering,analog,nicht vorgefallen,666,Female,36.0,8,0,15866699,kein Wechsel
7034,15767264,lang,gering,analog,vorgefallen,465,Male,53.0,1,11743817,748988,Wechsel
5348,15720511,lang,gering,digital,vorgefallen,547,Male,41.0,3,15119131,17529589,Wechsel
1934,15584930,lang,mittel,digital,vorgefallen,726,Male,30.0,5,11137532,270409,kein Wechsel
9214,15812893,kurz,mittel,digital,nicht vorgefallen,629,Female,39.0,10,0,4317449,Wechsel
6714,15588933,kurz,gering,digital,nicht vorgefallen,825,Female,36.0,3,14605366,1383447,kein Wechsel
6794,15694098,kurz,gering,digital,nicht vorgefallen,575,Female,54.0,9,6833296,14439075,kein Wechsel
698,15669516,durchschnittlich,mittel,digital,nicht vorgefallen,746,Male,36.0,2,0,1643656,kein Wechsel
3228,15693264,kurz,mittel,digital,nicht vorgefallen,583,Female,29.0,10,0,11128585,kein Wechsel
7549,15785705,lang,gering,digital,vorgefallen,705,Female,44.0,10,10673158,13741987,Wechsel
411,15760431,kurz,mittel,digital,nicht vorgefallen,850,Male,38.0,1,0,8000665,kein Wechsel
9735,15768495,kurz,mittel,digital,nicht vorgefallen,700,Female,32.0,8,11092315,16184581,Wechsel
1763,15602844,kurz,gering,analog,vorgefallen,717,Male,38.0,7,9745906,18917571,kein Wechsel
3889,15756150,kurz,mittel,analog,vorgefallen,418,Female,39.0,2,0,904171,kein Wechsel
8111,15670552,kurz,gering,digital,vorgefallen,560,Female,31.0,3,11514118,3980675,kein Wechsel
2363,15644005,kurz,mittel,analog,nicht vorgefallen,571,Female,33.0,9,0,7751962,kein Wechsel
8622,15747772,lang,mittel,digital,vorgefallen,706,Male,36.0,9,5857118,4077401,kein Wechsel
8748,15673971,lang,gering,digital,vorgefallen,655,Female,44.0,6,14649876,6485351,Wechsel
2499,15634974,kurz,sehr hoch,analog,nicht vorgefallen,614,Female,37.0,8,7515034,13176667,Wechsel
4542,15585455,kurz,mittel,analog,vorgefallen,630,Male,28.0,9,0,3259935,kein Wechsel
7994,15713440,lang,hoch,digital,nicht vorgefallen,519,Female,21.0,1,15170145,17013868,Wechsel
4699,15748597,durchschnittlich,gering,analog,nicht vorgefallen,844,Male,56.0,5,995297,15723006,Wechsel
2469,15630617,lang,gering,digital,nicht vorgefallen,727,Male,36.0,6,14041881,11303373,Wechsel
5638,15576774,kurz,mittel,analog,vorgefallen,729,Female,38.0,7,0,457799,kein Wechsel
4206,15720929,kurz,hoch,analog,vorgefallen,604,Female,47.0,8,6209471,93081,Wechsel
6738,15612358,lang,mittel,digital,nicht vorgefallen,573,Male,35.0,9,13449854,1199248,kein Wechsel
4036,15640034,kurz,gering,digital,vorgefallen,551,Male,42.0,2,13956146,4343543,Wechsel
8310,15752809,durchschnittlich,gering,digital,vorgefallen,702,Male,43.0,6,11612167,6160242,kein Wechsel
4553,15763613,kurz,mittel,digital,vorgefallen,581,Male,30.0,1,0,19946408,kein Wechsel
2945,15776348,lang,gering,analog,vorgefallen,835,Male,20.0,4,12436542,18019774,Wechsel
5833,15624519,lang,gering,digital,vorgefallen,656,Female,49.0,9,9709287,7477122,Wechsel
8116,15777901,lang,gering,digital,vorgefallen,640,Female,43.0,9,9475249,18400636,Wechsel
6617,15700826,lang,mittel,analog,nicht vorgefallen,678,Female,54.0,1,12369928,10522176,kein Wechsel
8204,15570141,kurz,gering,digital,vorgefallen,724,Female,34.0,3,13235269,803203,kein Wechsel
1784,15607691,kurz,gering,digital,nicht vorgefallen,658,Male,36.0,8,17406046,9492562,kein Wechsel
7913,15649450,lang,mittel,digital,vorgefallen,805,Male,24.0,6,14322135,18603572,kein Wechsel
6404,15745399,durchschnittlich,gering,digital,vorgefallen,649,Female,49.0,2,0,8486385,Wechsel
8369,15632882,lang,mittel,digital,nicht vorgefallen,684,Male,37.0,1,12681713,2999583,Wechsel
4213,15572145,kurz,mittel,digital,vorgefallen,767,Female,34.0,8,0,9476777,kein Wechsel
2458,15813303,durchschnittlich,mittel,digital,nicht vorgefallen,513,Male,88.0,10,0,5295224,kein Wechsel
2245,15578799,kurz,gering,digital,nicht vorgefallen,625,Female,58.0,10,5377273,1920721,Wechsel
4162,15673584,kurz,mittel,digital,nicht vorgefallen,652,Female,74.0,5,0,93715,kein Wechsel
4803,15610002,durchschnittlich,mittel,digital,nicht vorgefallen,802,Male,41.0,5,0,1346263,kein Wechsel
9014,15626383,durchschnittlich,gering,analog,nicht vorgefallen,596,Male,60.0,7,12190797,3031404,kein Wechsel
9217,15762588,kurz,mittel,digital,nicht vorgefallen,644,Male,31.0,5,0,4187217,kein Wechsel
9513,15566378,kurz,gering,analog,nicht vorgefallen,515,Male,48.0,5,12938794,14795591,Wechsel
8504,15743245,kurz,gering,digital,vorgefallen,624,Male,42.0,3,14515537,7216995,Wechsel
5873,15643158,kurz,gering,digital,vorgefallen,598,Female,40.0,9,0,6846259,Wechsel
1777,15701946,kurz,gering,analog,vorgefallen,715,Male,34.0,4,12431445,9778292,kein Wechsel
3390,15618213,kurz,gering,digital,nicht vorgefallen,674,Female,32.0,7,8575793,954810,kein Wechsel
7988,15699532,kurz,mittel,analog,nicht vorgefallen,516,Male,51.0,8,12012435,16877354,Wechsel
1806,15683471,kurz,mittel,analog,vorgefallen,691,Male,38.0,7,0,816174,kein Wechsel
942,15804586,kurz,gering,digital,vorgefallen,376,Female,46.0,6,0,15733369,Wechsel
4516,15812210,lang,sehr hoch,digital,nicht vorgefallen,497,Female,32.0,8,11153723,949799,Wechsel
8954,15581626,kurz,gering,digital,nicht vorgefallen,664,Male,54.0,8,0,16271969,Wechsel
8662,15637599,lang,gering,digital,vorgefallen,510,Female,44.0,4,12307089,2846129,Wechsel
9879,15669414,lang,mittel,digital,vorgefallen,486,Male,62.0,9,11835689,16803483,Wechsel
2572,15785865,kurz,mittel,digital,nicht vorgefallen,711,Male,58.0,9,9128513,2676785,kein Wechsel
3124,15795224,kurz,gering,digital,vorgefallen,760,Male,39.0,6,17858546,671313,Wechsel
3930,15626008,lang,gering,digital,nicht vorgefallen,622,Female,52.0,9,11197397,16275629,Wechsel
6572,15574237,kurz,mittel,digital,nicht vorgefallen,588,Female,21.0,8,0,11011419,kein Wechsel
274,15800116,lang,gering,analog,nicht vorgefallen,712,Male,28.0,4,14560544,9388353,kein Wechsel
2977,15655123,durchschnittlich,hoch,digital,vorgefallen,505,Female,45.0,9,1313553,19539533,Wechsel
392,15573456,durchschnittlich,mittel,digital,vorgefallen,648,Male,46.0,9,1272090,7740595,Wechsel
320,15810834,durchschnittlich,gering,digital,nicht vorgefallen,525,Female,57.0,2,14596533,6444836,Wechsel
3536,15748034,kurz,gering,digital,nicht vorgefallen,534,Male,29.0,7,1748519,7917831,kein Wechsel
402,15781589,durchschnittlich,mittel,analog,nicht vorgefallen,751,Male,52.0,8,0,17929185,kein Wechsel
2420,15783305,kurz,gering,digital,vorgefallen,593,Female,46.0,7,9875251,14556038,kein Wechsel
7537,15773776,kurz,gering,digital,nicht vorgefallen,655,Female,38.0,6,0,18863928,kein Wechsel
8657,15684316,kurz,mittel,analog,vorgefallen,532,Male,43.0,9,0,19057391,Wechsel
8259,15703199,durchschnittlich,gering,analog,vorgefallen,619,Male,38.0,3,9614347,9899492,kein Wechsel
9974,15695474,kurz,gering,digital,vorgefallen,583,Male,33.0,7,12253186,1354924,kein Wechsel
7387,15690898,kurz,gering,analog,vorgefallen,696,Male,44.0,8,16188979,7556247,kein Wechsel
383,15622993,lang,mittel,digital,vorgefallen,709,Male,28.0,8,12469572,14525135,kein Wechsel
4346,15585853,durchschnittlich,gering,digital,vorgefallen,743,Male,41.0,7,0,16373609,Wechsel
3909,15726487,kurz,gering,digital,nicht vorgefallen,431,Male,63.0,6,16098289,16800817,kein Wechsel
1048,15645103,lang,gering,digital,vorgefallen,812,Male,25.0,5,5481755,13166031,Wechsel
9218,15806318,lang,gering,digital,vorgefallen,676,Female,48.0,2,12444238,1506853,Wechsel
7191,15567839,kurz,gering,analog,nicht vorgefallen,501,Male,42.0,9,11463123,9142974,kein Wechsel
422,15674551,lang,gering,digital,vorgefallen,535,Male,40.0,7,1117565,812832,Wechsel
8067,15696834,kurz,mittel,analog,vorgefallen,530,Female,29.0,5,0,12145121,kein Wechsel
6402,15804211,kurz,gering,digital,nicht vorgefallen,719,Male,36.0,3,15542317,19984132,kein Wechsel
5296,15702462,durchschnittlich,gering,digital,nicht vorgefallen,619,Female,44.0,6,5283113,11264922,Wechsel
8837,15809736,kurz,gering,digital,nicht vorgefallen,664,Male,46.0,2,0,17742302,Wechsel
6980,15748360,lang,mittel,digital,nicht vorgefallen,644,Female,34.0,10,12219699,18209971,kein Wechsel
5176,15723105,kurz,gering,digital,nicht vorgefallen,756,Female,28.0,6,0,16439465,kein Wechsel
3377,15628219,lang,gering,digital,nicht vorgefallen,665,Female,37.0,3,11191163,11035968,Wechsel
9526,15665521,lang,mittel,analog,nicht vorgefallen,642,Male,18.0,5,11118353,1006375,kein Wechsel
8989,15687558,lang,gering,digital,vorgefallen,640,Female,31.0,10,11861334,16846965,kein Wechsel
3528,15612769,kurz,gering,digital,nicht vorgefallen,692,Male,28.0,5,6158197,7017991,kein Wechsel
4739,15774536,kurz,mittel,analog,vorgefallen,607,Female,32.0,6,0,19606201,kein Wechsel
3484,15643679,lang,mittel,digital,nicht vorgefallen,784,Male,28.0,2,7023374,17925273,kein Wechsel
9,15592389,kurz,gering,digital,nicht vorgefallen,684,Male,27.0,2,13460388,7172573,kein Wechsel
4283,15750769,kurz,gering,digital,vorgefallen,725,Male,35.0,7,7591575,15050743,kein Wechsel
7949,15617486,kurz,gering,analog,vorgefallen,530,Male,52.0,1,10672328,1099604,Wechsel
6674,15759034,kurz,gering,digital,vorgefallen,654,Male,36.0,2,11226284,1287339,kein Wechsel
6377,15588904,kurz,gering,digital,vorgefallen,692,Male,33.0,9,0,11350593,Wechsel
4472,15683524,lang,mittel,analog,vorgefallen,660,Female,23.0,6,16607048,9049472,kein Wechsel
6368,15693764,durchschnittlich,gering,digital,vorgefallen,663,Male,52.0,0,13629865,1445933,Wechsel
1709,15713843,durchschnittlich,mittel,analog,nicht vorgefallen,850,Male,30.0,2,0,2793712,kein Wechsel
1243,15593331,lang,gering,analog,nicht vorgefallen,693,Male,25.0,6,14658069,1463335,kein Wechsel
2339,15647975,lang,gering,analog,vorgefallen,651,Male,26.0,5,14703732,14176326,kein Wechsel
3193,15725794,kurz,gering,digital,vorgefallen,659,Female,49.0,1,0,11624972,Wechsel
8463,15661162,durchschnittlich,gering,digital,vorgefallen,526,Male,49.0,2,0,11453967,Wechsel
7633,15727811,lang,gering,analog,vorgefallen,661,Female,47.0,0,10949362,18832401,Wechsel
2967,15595324,lang,hoch,analog,vorgefallen,579,Female,39.0,5,1178333,58310,Wechsel
7822,15761018,lang,mittel,digital,vorgefallen,581,Male,50.0,2,1438292,18122424,Wechsel
7243,15728906,kurz,mittel,digital,nicht vorgefallen,634,Male,77.0,5,0,16157985,kein Wechsel
9692,15693690,durchschnittlich,gering,digital,vorgefallen,574,Male,52.0,7,11553252,19625767,Wechsel
1699,15664523,lang,mittel,digital,vorgefallen,696,Female,31.0,8,12202192,3382864,kein Wechsel
8065,15690829,lang,gering,digital,vorgefallen,430,Male,49.0,3,13711516,14651686,Wechsel
4677,15791780,lang,hoch,analog,nicht vorgefallen,706,Female,48.0,10,10447812,15824871,Wechsel
7457,15668889,lang,sehr hoch,digital,vorgefallen,665,Female,43.0,2,11632227,3564012,Wechsel
5550,15777784,kurz,gering,analog,nicht vorgefallen,733,Female,44.0,6,16816584,19719349,kein Wechsel
9386,15672027,lang,mittel,digital,vorgefallen,717,Female,33.0,10,10218542,2323193,kein Wechsel
1067,15599131,lang,mittel,digital,vorgefallen,650,Male,26.0,4,21434696,12881533,kein Wechsel
8633,15801414,kurz,mittel,analog,vorgefallen,767,Female,35.0,2,0,14425138,kein Wechsel
9298,15648047,lang,mittel,analog,vorgefallen,742,Male,27.0,5,19012543,2179359,kein Wechsel
9971,15721377,kurz,gering,analog,vorgefallen,833,Female,34.0,3,14475181,16647281,kein Wechsel
8101,15588955,lang,hoch,digital,vorgefallen,581,Female,43.0,5,9325957,14103565,Wechsel
9426,15675518,durchschnittlich,mittel,analog,vorgefallen,499,Female,53.0,1,7522553,1448491,Wechsel
7155,15609070,lang,hoch,digital,nicht vorgefallen,515,Male,45.0,7,1209615,3928811,Wechsel
2536,15752026,kurz,gering,analog,nicht vorgefallen,691,Male,58.0,3,0,1949303,Wechsel
8502,15574858,kurz,mittel,digital,nicht vorgefallen,530,Male,37.0,8,0,28799,kein Wechsel
1366,15621353,durchschnittlich,mittel,digital,vorgefallen,645,Female,37.0,7,0,1358993,kein Wechsel
227,15676895,lang,hoch,digital,nicht vorgefallen,547,Female,39.0,6,7459615,8574652,Wechsel
3307,15618566,kurz,mittel,digital,nicht vorgefallen,572,Female,38.0,7,0,13312262,kein Wechsel
1092,15585198,kurz,gering,analog,nicht vorgefallen,715,Male,41.0,4,942679,15282112,Wechsel
376,15583456,lang,hoch,digital,nicht vorgefallen,745,Male,45.0,10,11723163,12238102,Wechsel
7967,15636812,kurz,gering,analog,vorgefallen,583,Male,40.0,9,11270104,2921363,kein Wechsel
